building_id,earthquake_id,num_storeys,total_mass_kg,total_height_m,fundamental_period_T1_s,period_T2_s,period_T3_s,period_ratio_T2_T1,first_mode_mass_ratio,first_mode_participation,avg_storey_mass_kg,avg_storey_stiffness_N_m,base_stiffness_N_m,stiffness_taper_ratio,damping_ratio,pga_g,pgv_m_s,pgd_m,arias_intensity_m_s,significant_duration_s,mean_period_Tm_s,predominant_period_Tp_s,Sa_T1_g,Sa_T2_g,Sa_T3_g,Sd_T1_m,Sa_over_PGA,T1_over_Tp,T1_over_Tm,static_drift_proxy,target_max_pidr,target_max_roof_disp_m,target_peak_base_shear_N,target_peak_pfa_m_s2
Bldg_002_6St,Friuli_1976_Tolmezzo,6.0,650483.7733847327,22.938348273347064,1.3796942775133207,0.4892396143506448,0.30631666469100405,0.35460001706495536,0.857522015391217,746.8628765256442,108413.96223078878,35753014.44204229,40000000.0,0.787650722102115,0.04779139732158818,0.352,0.21352777719546898,0.102872191600987,1.308741949374992,10.049999999999999,0.4278323224718693,0.3250793650793651,0.1520039483305203,0.6608230259825184,0.8271037071372527,0.0719333095262266,0.4318293986662509,4.244176732584922,3.2248481590682947,0.004784008896390697,0.005725413130256812,0.08890604879467168,995112.4082491104,3.8292036819831208
Bldg_037_6St,San_Fernando_1971_Pacoima,6.0,1519801.1629553218,18.1313458662842,0.9220273617851668,0.32867711576859315,0.20663916498060184,0.3564721931160815,0.8535992240019256,1138.9912613079553,253300.19382588696,185099389.56536832,214716992.93877366,0.7241242719727287,0.047878458494656856,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,1.0974793941654633,2.9972570216873438,3.3871798511132636,0.2318767611965635,0.9380165762097977,3.2865233110506433,1.9972475896537987,0.021518531298749383,0.022881359361083632,0.31449434642911056,14707356.172118723,26.698210932515398
Bldg_007_7St,ChiChi_1999_TCU068_scaled_0.31g,7.0,674145.3737687075,28.414145282790457,1.5363136806480093,0.5456887561369359,0.34003453867547073,0.3551935799378986,0.8432877429861823,753.9884154879235,96306.48196695822,33097495.190190606,40000000.0,0.6548747595095301,0.027548284333655176,0.3072,0.4197024049123519,0.1679459788731353,2.073212799530516,18.89,0.7206483050886867,0.6206060606060606,0.32740742280930685,0.738118988729126,1.406036913646147,0.19188034299545778,1.0657793711240457,2.4755054424504057,2.131849433072548,0.011241958957441761,0.01176244257401095,0.25900552910619973,1909827.155305296,7.149040667644084
Bldg_030_6St,San_Fernando_1971_Pacoima,6.0,803618.8831084707,23.230058635081644,0.9665504811036845,0.3495748231242845,0.22269020865239064,0.3616725975089393,0.8416871129757246,822.4327678639422,133936.48051807846,84360837.00216389,106695714.94751158,0.5813350525588545,0.04189785227596446,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,1.1485203712198049,3.2169755969958573,3.9984503494503185,0.26664214790089463,0.9816413429229102,3.4452238828402817,2.093691248951078,0.01844226064196024,0.02199762968576975,0.3831910430552924,7565889.317961128,28.15509567860611
Bldg_008_7St,Kobe_1995_NS,7.0,755228.8090866206,23.728064373864356,1.605643367380175,0.5589701143139352,0.3501038149948886,0.34812843603369453,0.8481740220485228,800.3533323288627,107889.82986951723,34861030.99909627,40000000.0,0.7430515499548134,0.032214554413775735,0.834,1.0642037622381462,0.3931639609622956,9.718862453628272,12.780000000000001,0.8720606558868959,0.7728301886792452,0.9421274443640842,2.1986981304982733,1.9096377534696483,0.603402355861145,1.1296492138658085,2.077614708768293,1.8412060635245802,0.04016371515543061,0.04353250749498396,0.8008284063892896,5869343.999731238,19.785163416808444
Bldg_001_9St,San_Fernando_1971_Pacoima_scaled_0.70g,9.0,1527742.1397965779,38.35519513262496,2.1413036512544052,0.7346964083904504,0.4502992706525202,0.3431070637553226,0.845007649463895,1136.201476207652,169749.1266440642,50592313.74146908,55675323.882297106,0.8174052780878655,0.05395655297064335,0.7020000000000001,0.621704472793615,0.284211752977573,7.102529712286988,9.42,0.46164900464092706,0.28054794520547943,0.31424989231952427,0.7976040107728362,1.2450674465778206,0.3566860795510307,0.44764941925858154,7.632576491287676,4.638380305660839,0.014215289010439194,0.01752635704236116,0.4688617980562687,3925731.1163145825,6.783386298028489
Bldg_022_7St,Northridge_1994_Sylmar_scaled_0.51g,7.0,1284556.1704486806,22.23148050221301,1.98084884368781,0.6726415516435851,0.4158103425373049,0.3395723776637629,0.8648236794908523,1053.9993329410158,183508.02434981152,41197991.83998627,41197991.83998628,1.0,0.040533046747695714,0.5057999999999999,0.498572775156823,0.1972487060448539,3.289727983748639,9.37,0.49317602808065547,0.8192,0.25113481726767495,0.7774399286289658,1.139538789062029,0.2447166183202959,0.49651011717610716,2.418028373642346,4.0165148565652835,0.020910377933270434,0.023047516168911843,0.31062437392398357,3015577.6855858034,5.753424936109562
Bldg_003_7St,El_Centro_1940_NS,7.0,1916270.4866929152,21.004371166760656,1.7280142136463181,0.5969958868135233,0.3709851306358629,0.34548088904534535,0.8517525842969699,1277.5712658214816,273752.92667041643,76957987.31765112,83542359.52837032,0.8423704513999704,0.03410275425336676,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.2427420476376153,0.8797121831893772,0.8034268395454639,0.18005282681626034,0.6975346196483199,2.320331585706726,3.234929064971405,0.015499495999058607,0.017028323531731792,0.2523136037205919,4268647.317397928,6.716222598398456
Bldg_039_3St,Imperial_Valley_1979_Array6_scaled_0.26g,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.26339999999999997,0.26823347494089234,0.1259599283434734,1.0924121950824885,11.25,0.4646807553227397,0.8192,0.6268645503729919,0.6819217672320426,0.5362514331225829,0.02633974100961086,2.37989578729306,0.5013585688870303,0.8838604459678956,0.003065178508865654,0.003107163448998527,0.030168897922844617,2599522.3318097675,7.867717674080337
Bldg_039_3St,Friuli_1976_Tolmezzo,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.352,0.21352777719546898,0.102872191600987,1.308741949374992,10.049999999999999,0.4278323224718693,0.3250793650793651,0.792679353312647,0.6872946642082421,0.8387860693315689,0.03329634338535529,2.2519299810018385,1.2634235935953166,0.9599857655898834,0.0038759628643057703,0.0045745567664657845,0.04476999690562314,3792684.077436564,11.091584039847701
Bldg_022_7St,Loma_Prieta_1989_Corralitos_scaled_0.90g,7.0,1284556.1704486806,22.23148050221301,1.98084884368781,0.6726415516435851,0.4158103425373049,0.3395723776637629,0.8648236794908523,1053.9993329410158,183508.02434981152,41197991.83998627,41197991.83998628,1.0,0.040533046747695714,0.9015999999999998,0.9605448110846201,0.5591609350109363,13.560562443787077,11.41,0.6811214742642782,1.0778947368421052,0.5858021723610118,1.5986872574174837,2.125957167620046,0.570939679434453,0.649736216017094,1.837701563968183,2.9082166963351854,0.04877597201165254,0.05420614538668027,0.6996366454152639,7092427.715494277,12.449661770897194
Bldg_028_4St,Northridge_1994_Sylmar_scaled_1.18g,4.0,1124368.770359385,16.14633182447185,0.7820760057987548,0.27845282962298024,0.18452810965809507,0.3560431819393168,0.8976479800932551,1004.6329457035733,281092.19258984627,139609134.84546733,139609134.84546733,1.0,0.03511402197103145,1.1802,1.163336475365919,0.4602469807713281,17.910741244853703,9.37,0.4931760280806554,0.8192,2.1147388195852836,3.461129217155682,3.0236557945572677,0.3213740512793588,1.791847838997868,0.9546826242660581,1.5857948506589858,0.03391358192792729,0.03447449691461821,0.42922844126476556,21108498.162138376,35.37979159843062
Bldg_021_8St,El_Centro_1940_NS,8.0,2522754.82118266,32.32951534566002,2.6102427070001735,0.9254001036349783,0.5728010687995481,0.35452645884355183,0.8357723193147679,1452.0498090500698,315344.3526478325,48088571.83372548,57616640.05790957,0.6692598452597174,0.02453858408069792,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.2260727871536141,0.4391588717668707,0.9589680896431122,0.38265455031398693,0.6496344458437187,3.5049645723879284,4.88650494470572,0.01702051733825162,0.023328351500164962,0.4936568493883948,5431794.57252338,5.130265247044692
Bldg_012_9St,Imperial_Valley_1979_Array6_scaled_0.26g,9.0,2233538.9192729555,32.21400348906792,2.044992330417825,0.6938026305909998,0.4232174107613456,0.33926906241709215,0.8677249013184531,1392.155644429548,248170.99103032838,85201688.07554445,70380243.16449313,1.161922715813221,0.03024827774377832,0.26339999999999997,0.26823347494089234,0.1259599283434734,1.0924121950824885,11.25,0.4646807553227397,0.8192,0.1337872111987073,0.3348212041499074,0.686350017310208,0.13918896006157613,0.5079241123717058,2.496328528342071,4.400854365052184,0.008634899528846251,0.008910874530337603,0.17650376302592544,2624060.848566777,2.780486685441154
Bldg_027_8St,El_Centro_1940_NS_scaled_0.49g,8.0,1236762.7935664188,33.45874608638884,1.9546697610790964,0.6731664591962702,0.41557814763449613,0.3443888438856502,0.8430406960968102,1021.0981179078087,154595.34919580235,44481783.16310389,50477108.5258839,0.7624536928573992,0.03506955879751763,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.4544070669936465,1.0591920081263,1.3790397232620029,0.4315045249534002,0.9326910242069922,2.6246786342614823,3.659239589929488,0.02200830319733754,0.023117305622618513,0.5682779691205254,4792310.796473127,10.70577527308701
Bldg_010_4St,Loma_Prieta_1989_Corralitos,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.644,0.6861034364890142,0.3994006678649551,6.918654308054634,11.41,0.6811214742642783,1.0778947368421052,0.8422045206019826,1.5143907374098264,1.4846533499218442,0.17088595985832528,1.3077709947235754,0.8382225331055063,1.326511776350652,0.017575852561172316,0.01881732911269254,0.2199635738182551,4466432.693663854,11.609008363681513
Bldg_002_6St,El_Centro_1940_NS_scaled_0.49g,6.0,650483.7733847327,22.938348273347064,1.3796942775133207,0.4892396143506448,0.30631666469100405,0.35460001706495536,0.857522015391217,746.8628765256442,108413.96223078878,35753014.44204229,40000000.0,0.787650722102115,0.04779139732158818,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.4783396502244638,1.1879635916364937,1.389154755751193,0.2260282188258486,0.9818137319878159,1.8526168277156407,2.5828567171821155,0.015054748033217857,0.018413936649426955,0.30384044446440445,2559953.133098726,9.304631092721085
Bldg_032_3St,Kobe_1995_NS_scaled_1.17g,3.0,889774.2410912409,11.958446292640017,0.3812673573069689,0.14020888130339432,0.10215875831193638,0.3677442577139072,0.9141135992098178,901.8618153620312,296591.4136970803,373326647.5121846,395291334.35178196,0.8888683614801923,0.03380330511289547,1.1676,1.489885267133405,0.5504295453472083,19.04897040911142,12.780000000000001,0.8720606558868952,0.7728301886792452,2.7213950019936353,1.7404327096036156,1.6241455903339868,0.09861203456034737,2.3307596796793724,0.4933391097966151,0.4372027963114743,0.01377594692052564,0.014775963612257243,0.13097433133409103,23282339.0488338,35.893662941743145
Bldg_019_10St,Kobe_1995_NS_scaled_1.17g,10.0,2052578.4585914456,37.07858698432766,3.118454611073725,1.0899438674104054,0.6686626239905169,0.349514103408779,0.8291539226026338,1304.5702282325642,205257.84585914455,33968527.97319341,40000000.0,0.6984263986596704,0.03693883769232474,1.1676,1.489885267133405,0.5504295453472083,19.04897040911142,12.780000000000001,0.8720606558868952,0.7728301886792452,0.9783123533366009,1.8439092461693174,2.256927383380618,2.363587311576175,0.837883139205722,4.035109726242857,3.575960674320552,0.0981134615345171,0.11092287769761261,3.2511326127474622,15605717.472028866,22.265165123567577
Bldg_039_3St,El_Centro_1940_NS,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.9056478208063039,1.0757412356017566,0.9805595940936602,0.0386948097792916,2.6024362666847813,0.5514944257757335,0.7688751720234206,0.0044283445846232,0.004676607123416199,0.044287877202657436,4477071.283323639,11.491642551570619
Bldg_016_7St,Kobe_1995_NS_scaled_0.50g,7.0,911569.7535034107,29.227888440420674,1.3746005834113613,0.46292984498821277,0.2906324665083849,0.33677407864861714,0.8642017826515197,887.5698316126196,130224.25050048725,60830739.205434665,60830739.20543465,1.0,0.02701321079557354,0.5004,0.638522257342888,0.23589837657737536,3.4987904833061783,12.780000000000001,0.8720606558868951,0.7728301886792452,0.6902707288035774,1.068896618425574,1.1709171462178392,0.32394304347136316,1.3794379072813299,1.7786579814648962,1.5762671714771694,0.020995329863121637,0.02091584223663736,0.4154771359385917,5312486.658164652,10.435575070770437
Bldg_010_4St,ChiChi_1999_TCU068_scaled_0.31g,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.3072,0.4197024049123519,0.1679459788731353,2.073212799530516,18.89,0.7206483050886867,0.6206060606060606,0.5893140473781184,0.8893394996435999,0.5025473207896238,0.11956343852960816,1.9183399979756461,1.4558601890779848,1.2537539467683771,0.01229831538014324,0.012313322884242382,0.15987913690370595,2922658.554168749,9.870404208606814
Bldg_002_6St,ChiChi_1999_TCU068_scaled_0.31g,6.0,650483.7733847327,22.938348273347064,1.3796942775133207,0.4892396143506448,0.30631666469100405,0.35460001706495536,0.857522015391217,746.8628765256442,108413.96223078878,35753014.44204229,40000000.0,0.787650722102115,0.04779139732158818,0.3072,0.4197024049123519,0.1679459788731353,2.073212799530516,18.89,0.7206483050886867,0.6206060606060606,0.31427930944133764,0.6171722772223132,0.794236348174065,0.14865504025285445,1.0230446270876876,2.223140193258769,1.9145181744977926,0.009891289198946414,0.011024963686452009,0.1925910992373466,1670940.1008760808,5.07987204867809
Bldg_039_3St,ChiChi_1999_TCU068_scaled_0.72g,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.7168,0.9793056114621539,0.3918739507039827,11.287491908555028,18.89,0.7206483050886867,0.6206060606060606,2.0092521597857895,1.3698703541889956,1.570593830641273,0.0840859788805625,2.803086160415443,0.6617933109308801,0.5699214675620597,0.009824636814129609,0.00998954471792659,0.09824875350664278,8719160.814180708,24.740004327511365
Bldg_016_7St,ChiChi_1999_TCU068_scaled_0.72g,7.0,911569.7535034107,29.227888440420674,1.3746005834113613,0.46292984498821277,0.2906324665083849,0.33677407864861714,0.8642017826515197,887.5698316126196,130224.25050048725,60830739.205434665,60830739.20543465,1.0,0.02701321079557354,0.7168,0.9793056114621539,0.3918739507039827,11.287491908555028,18.89,0.7206483050886867,0.6206060606060606,0.7905753344653799,1.672848268916344,1.884835315669507,0.37124750805454043,1.1029231786626392,2.214932580692135,1.9074499637409066,0.02404620279570276,0.025523425342369566,0.4623735065645495,6482782.527613821,12.156136045425981
Bldg_020_5St,ChiChi_1999_TCU068_scaled_0.31g,5.0,431577.0521504538,15.320911780484215,0.7130741434112638,0.25501056678852646,0.16467834084054334,0.3576213906292907,0.8673366722282386,611.8190943589842,86315.41043009076,75660470.46042758,83114761.34278658,0.7757831833380477,0.058341659875327925,0.3072,0.4197024049123519,0.1679459788731353,2.073212799530516,18.89,0.7206483050886867,0.6206060606060606,0.6032359574956034,0.5157372871582557,0.5238040631673592,0.07616683934597983,1.963658715806001,1.148996422488853,0.989489794641936,0.008694831707336967,0.008913321997476999,0.09665768550117451,2270034.018750505,7.426750614906481
Bldg_039_3St,San_Fernando_1971_Pacoima_scaled_0.70g,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.7020000000000001,0.621704472793615,0.284211752977573,7.102529712286988,9.42,0.46164900464092706,0.28054794520547943,1.3721283824360186,1.8292541682885024,1.662542439644136,0.05743640825804558,1.9545988353789439,1.4639670211501288,0.8896649521679569,0.006709293780841436,0.006437914167695676,0.06468739512119426,5885424.477200549,16.492837122721326
Bldg_036_7St,Friuli_1976_Tolmezzo_scaled_0.49g,7.0,1602726.511347166,28.557038136018107,1.3803364142962382,0.464490019337446,0.28960026023929597,0.33650493787361635,0.866819142413017,1178.6746879816149,228960.9301924523,105817892.48660325,105817892.48660325,1.0,0.04430220889174291,0.4927999999999999,0.2989388880736565,0.14402106824138175,2.5651342207749837,10.049999999999999,0.42783232247186936,0.3250793650793651,0.21745604628800747,0.9640005053230671,1.0450350640578259,0.10300266000966474,0.44126632769482044,4.246152055696436,3.2263490666650076,0.006862871200213761,0.007529074855126781,0.12940095813434457,3250243.0938396375,5.581036575839177
Bldg_029_10St,Friuli_1976_Tolmezzo_scaled_0.49g,10.0,3306559.1027033487,40.85103354718929,2.8470338124293835,1.0055703560634366,0.6133007191000883,0.35319930226096613,0.8447518426005479,1671.293479517068,330655.91027033486,66673572.54055375,62546842.54886757,0.748278909461416,0.032311089590841974,0.4927999999999999,0.2989388880736565,0.14402106824138175,2.5651342207749837,10.049999999999999,0.42783232247186936,0.3250793650793651,0.1432089476248064,0.30188903048742316,0.8684972041714859,0.2882492685658934,0.2906025722905975,8.757965340969294,6.654555214482609,0.012872528317404808,0.012801241685721115,0.3872961905021519,3767608.8309398443,3.420571084458481
Bldg_009_9St,El_Centro_1940_NS_scaled_0.49g,9.0,1936007.7066165784,33.37060515365388,2.0240667166863795,0.7218964229585041,0.4472852984026352,0.35665643677019115,0.8231148142306102,1262.3615265765725,215111.96740184203,67549516.69497378,85350928.3329129,0.5828654242985061,0.05915571433100036,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.42277121166255144,1.0421083842204766,1.2130278593462742,0.43082490175303845,0.867757002591444,2.7178630228943086,3.789154162935702,0.020876791794297102,0.02170736667791989,0.6074628706506616,6762684.268015217,11.603198445774153
Bldg_038_3St,San_Fernando_1971_Pacoima_scaled_0.70g,3.0,670960.952016786,9.738279216538054,0.5814586032302643,0.21822895584713087,0.15751830854494958,0.37531297092307303,0.9074263975091055,780.28692130387,223653.65067226198,118926299.32987614,129961841.76984638,0.8301725754315881,0.058719762660169365,0.7020000000000001,0.621704472793615,0.284211752977573,7.102529712286988,9.42,0.46164900464092706,0.28054794520547943,1.3407628520671102,2.1221774494384245,1.452423848913841,0.11261060049430167,1.909918592688191,2.0725819353422508,1.2595253046901418,0.018975991373514377,0.017798060009396547,0.14900676343804092,7288253.284686674,22.432896548491392
Bldg_035_8St,ChiChi_1999_TCU068,8.0,2170485.1346629397,29.41406488338083,1.5058458369512058,0.5067389805174635,0.3116778724217766,0.3365145143565473,0.8582462946298408,1364.8482788843671,271310.64183286746,136007095.16231158,136007095.16231158,1.0,0.05362839943511724,0.512,0.6995040081872533,0.27990996478855884,5.758924443140322,18.89,0.7206483050886865,0.6206060606060606,0.48665777679407574,0.9343259120951505,1.3142559130714293,0.27404309989312914,0.9505034703009292,2.426411748993642,2.0895710519514634,0.0177781461488102,0.016858813791190096,0.35090961321967623,8430505.925257832,7.330548776367826
Bldg_021_8St,Friuli_1976_Tolmezzo_scaled_0.49g,8.0,2522754.82118266,32.32951534566002,2.6102427070001735,0.9254001036349783,0.5728010687995481,0.35452645884355183,0.8357723193147679,1452.0498090500698,315344.3526478325,48088571.83372548,57616640.05790957,0.6692598452597174,0.02453858408069792,0.4927999999999999,0.2989388880736565,0.14402106824138175,2.5651342207749837,10.049999999999999,0.42783232247186936,0.3250793650793651,0.1800424315590218,0.48877168718745545,0.7582743307133749,0.3045337689842581,0.3653458432610021,8.0295552021978,6.10108813639671,0.013554994241253254,0.01758391646750199,0.42318703149234943,4008458.3150539617,4.929310486357066
Bldg_039_3St,Imperial_Valley_1979_Array6,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,1.0447742506216429,1.136536278720071,0.8937523885376396,0.043899568349351006,2.379895787293036,0.5013585688870303,0.8838604459678956,0.005108630848109372,0.005178605748330934,0.05028149653807476,4332537.219682999,13.11286279013362
Bldg_034_4St,Kobe_1995_NS,4.0,666777.4275900043,12.29923854005396,0.7869876091101675,0.2751374623816294,0.18176931440458607,0.3496083790858185,0.901114411902358,775.1404708390176,166694.35689750107,83823096.24972795,83823096.24972795,1.0,0.025909563676249067,0.834,1.0642037622381462,0.3931639609622956,9.718862453628272,12.780000000000001,0.8720606558868959,0.7728301886792452,2.2905174264087087,1.8728741151668806,1.3041302528494614,0.35280163646648105,2.746423772672313,1.0183189278036837,0.9024459523515506,0.05236404274230174,0.05382118810196132,0.4579334992738534,13871876.465165813,31.346376013362413
Bldg_025_6St,Kobe_1995_NS,6.0,1757236.410893677,25.206007389869953,1.499772555124449,0.5085192700648059,0.31318652089399057,0.33906425899533127,0.8984443167658247,1256.4947539012646,292872.7351489462,90287042.21106903,70659424.3390975,1.3333333333333333,0.058348096296313844,0.834,1.0642037622381462,0.3931639609622956,9.718862453628272,12.780000000000001,0.8720606558868959,0.7728301886792452,0.8533642954514907,1.4671704117501188,1.5899493533779647,0.4766709703054139,1.0232185796780464,1.9406236675194286,1.7198030263149102,0.03966180609998596,0.04034034627492797,0.6197936988433488,13438278.516007185,13.998125567212709
Bldg_039_3St,San_Fernando_1971_Pacoima_scaled_1.20g,3.0,532860.2944545313,11.890482304305188,0.4107129396322553,0.15876053972412202,0.11447839721976313,0.3865486679486486,0.8958001841302572,690.8953248416667,177620.09815151044,183096848.05044726,214400511.75447863,0.7079889087216464,0.03476921926039584,1.2,1.062742688536094,0.48583205637192123,20.75397680557232,9.42,0.461649004640927,0.28054794520547943,2.345518602454715,3.126930202202559,2.8419528882805767,0.09818189445819685,1.9545988353789294,1.4639670211501288,0.889664952167957,0.01146887825784852,0.01100498148324063,0.11057674379691423,10060554.661881397,28.1928839704647
Bldg_007_7St,Imperial_Valley_1979_Array6,7.0,674145.3737687075,28.414145282790457,1.5363136806480093,0.5456887561369359,0.34003453867547073,0.3551935799378986,0.8432877429861823,753.9884154879235,96306.48196695822,33097495.190190606,40000000.0,0.6548747595095301,0.027548284333655176,0.439,0.4470557915681539,0.20993321390578878,3.03447831967358,11.25,0.4646807553227397,0.8192,0.31674864973872624,1.0172844487761687,0.9864379650901111,0.1858321875537615,0.7215231201337727,1.8753829109472768,3.306170232035921,0.01087597614505469,0.012389865527554686,0.23785668972736373,2011699.6521952916,7.987832344287848
Bldg_029_10St,El_Centro_1940_NS,10.0,3306559.1027033487,40.85103354718929,2.8470338124293835,1.0055703560634366,0.6133007191000883,0.35319930226096613,0.8447518426005479,1671.293479517068,330655.91027033486,66673572.54055375,62546842.54886757,0.748278909461416,0.032311089590841974,0.348,0.546705574584446,0.18644040753129837,3.1070282308161543,13.060000000000002,0.534173757427226,0.7447272727272727,0.2183755145748654,0.3259771108166891,0.961093142932597,0.440002711956893,0.6275158464794983,3.8229213789945335,5.329789741341335,0.019628975994973912,0.02215183722691707,0.5771720605646377,6750596.690489031,6.4331621884716075
Bldg_007_7St,Northridge_1994_Sylmar_scaled_1.18g,7.0,674145.3737687075,28.414145282790457,1.5363136806480093,0.5456887561369359,0.34003453867547073,0.3551935799378986,0.8432877429861823,753.9884154879235,96306.48196695822,33097495.190190606,40000000.0,0.6548747595095301,0.027548284333655176,1.1802,1.163336475365919,0.4602469807713281,17.910741244853703,9.37,0.4931760280806554,0.8192,1.1196410635638936,2.9523921023269803,3.6289529331377084,0.656643565995836,0.9486875644500031,1.8753829109472768,3.1151426532774544,0.03844432962346978,0.04811501355999181,0.8648657008264555,7812268.4890116565,26.698951045320047
Bldg_028_4St,Loma_Prieta_1989_Corralitos,4.0,1124368.770359385,16.14633182447185,0.7820760057987548,0.27845282962298024,0.18452810965809507,0.3560431819393168,0.8976479800932551,1004.6329457035733,281092.19258984627,139609134.84546733,139609134.84546733,1.0,0.03511402197103145,0.644,0.6861034364890142,0.3994006678649551,6.918654308054634,11.41,0.6811214742642783,1.0778947368421052,1.0603923913850322,2.2721757338404336,1.4534073530852913,0.16098282124370925,1.6465720363121616,0.7255587944422042,1.14821810110087,0.01700526982714555,0.01752313940249749,0.2016266280510396,10815099.00401112,15.611682492666581
Bldg_028_4St,Friuli_1976_Tolmezzo_scaled_0.21g,4.0,1124368.770359385,16.14633182447185,0.7820760057987548,0.27845282962298024,0.18452810965809507,0.3560431819393168,0.8976479800932551,1004.6329457035733,281092.19258984627,139609134.84546733,139609134.84546733,1.0,0.03511402197103145,0.2112,0.12811666631728136,0.0617233149605922,0.471147101774997,10.049999999999999,0.42783232247186925,0.3250793650793651,0.2932411219553397,0.45617396673793686,0.38486468284649716,0.044567530345592535,1.3884522819855099,2.4058002131504663,1.8279965414491977,0.004702640686389817,0.004636530233813509,0.05728861201410021,2861618.135996628,4.415641553302691
Bldg_031_7St,El_Centro_1940_NS_scaled_0.49g,7.0,856890.734760222,22.75669864505952,1.4911929430096265,0.5226822901820123,0.3255666176728036,0.3505128512257438,0.8443472679464323,850.595879853297,122412.96210860314,46041581.58392334,53788220.09784441,0.7119578041500756,0.04318599737886953,0.4871999999999999,0.7653878044182246,0.26101657054381694,6.089775332399659,13.060000000000002,0.5341737574272261,0.7447272727272727,0.4683697978170603,1.1838702650298292,1.3593132829324288,0.25867035223301343,0.9613501597230303,2.002334274060778,2.7915877975581407,0.019004555476348755,0.019112713491514454,0.34328537465984194,3323391.914452189,9.307408626546119
Bldg_005_5St,San_Fernando_1971_Pacoima,5.0,1054965.4097151533,19.818838538279376,0.8108817871991694,0.2855759554952941,0.18628453092568645,0.3521795161803908,0.8722298013627929,959.2561022795037,210993.08194303064,142976339.73852292,158130879.27603912,0.7604114451444064,0.038812025377841536,1.17,1.0361741213226916,0.47368625496262196,19.729249200797177,9.42,0.461649004640927,0.28054794520547943,1.6177091297366326,4.537038081000198,2.746295529160402,0.26405184039822394,1.3826573758432759,2.8903501203876645,1.7564898419522803,0.02328977926038161,0.02677732926725302,0.3320971502398981,16783871.27167036,30.35029300325323
Bldg_010_4St,Loma_Prieta_1989_Corralitos_scaled_0.39g,4.0,577210.2580398876,15.589050114707588,0.9035156567368826,0.3317185659069841,0.22164574174728088,0.367142022867663,0.8750783301686131,710.7068233538631,144302.5645099719,51967001.47358608,60903626.192958586,0.7065322616075785,0.058122873880958124,0.3864,0.4116620618934086,0.2396404007189732,2.4907155508996683,11.41,0.6811214742642783,1.0778947368421052,0.5053227123611849,0.9086344424458911,0.890792009953104,0.10253157591499423,1.3077709947235632,0.8382225331055063,1.326511776350652,0.010545511536703293,0.011290397467615534,0.13197814429095295,2679859.6161983153,6.9654050182079965
